,Sample ID,d15N,N%(N),C%(N),umols N (N),d15N (C),d13C,N%,C%,C:N (mass),umols N,umols C,_merge
243,WS23-139-04MC-3 22.5-25cm,3.917218957010963,0.022341176700382062,0.12564338607623515,1.2424787884441602,3.1996961980029557,-25.548937688505813,0.01599506041518969,0.06365274070085801,3.979524868840774,0.4524969482481286,2.1005934429124116,both
244,WS23-139-15MC-3 7.5-10cm,4.308065260509128,0.02090253020010709,0.5450906226904355,1.0941825551859057,4.3136638731922625,-20.865980845383355,0.0200054980400929,0.16500144537267233,8.247804930524294,0.5533569307992007,5.324010000900748,both
245,WS23-139-15MC-3 15-17.5cm,4.865360483654827,0.027365394885586033,0.6858368810112447,1.4948810859269595,3.7804915402948627,-21.834186013677375,0.024749704875889476,0.24094676630258233,9.73533896710447,0.7079016229740495,8.039316252520466,both
246,WS23-139-06MC-3 22.5-25cm,4.729970866386503,0.08377427417421941,0.6807154564663218,2.676770437836497,4.663969399392656,-27.096193933542335,0.08289287803634204,0.6491074265018495,7.830677880640925,1.100386685024903,10.051706842698914,both
247,WS23-139-06MC-3 5-7.5cm,4.1160838043152665,0.06364917279754834,0.710353942222313,2.0443151160200426,3.9467185296914185,-27.84078593233188,0.05886911737503829,0.5949270507026678,10.105927814622358,0.8424040436365221,9.930972116975092,both
248,WS23-139-15MC-3 5-7.5cm,3.8264000212314606,0.0166515190154535,0.5035279125988765,0.8567153048914373,5.0092171303971895,-19.879198127736135,0.013776870328143271,0.18233270904120083,13.234697336791589,0.36631134660504283,5.6553503284710835,both
249,WS23-139-04MC-3 2.5-5cm,3.863992528897935,0.030512067355723524,0.14979598259807866,1.6028526917767196,3.9164619816611466,-25.629461531523376,0.03298512706916814,0.13733482775473616,4.163537932315736,0.8807334999310792,4.2776196808069695,both
250,WS23-139-06MC-3 20-22.5cm,4.649591242776665,0.07785663949538513,0.7003355485412399,2.2412820324685065,4.4214746000288745,-27.4799480159465,0.07546116200431362,0.6504919931250385,8.620222321620943,0.9835266368299549,9.89007809697186,both
251,WS23-139-06MC-3 7.5-10cm,4.3242144871643,0.06340708865740557,0.5688822937363814,1.9768438440162872,4.301106853106557,-27.39338266899506,0.062296761232655165,0.5351321807911922,8.590048185533645,0.7951396747768307,7.967721612746129,both
252,WS23-139-06MC-3 15-17.5cm,4.3634805100956475,0.07176871413589006,0.7250415791775731,2.293115431533892,4.598732717190166,-27.181148283378388,0.06557524038904007,0.6081107215334529,9.273480629665974,0.9227339679011677,9.981927364121974,both
253,WS23-139-06MC-3 25-27.5cm,4.638037472306425,0.0850783328299694,0.7667134934679509,2.4655712999497412,4.285494767757489,-27.29308852885861,0.08429271966321045,0.7124909639086433,8.452580089423904,1.0991144916541957,10.837456227046708,both
254,WS23-139-15MC-3 12.5-15cm,4.439925883772463,0.026851630923232162,0.6798647558356317,1.5291438412413667,4.340259059289687,-22.36693183318101,0.026960944835059522,0.2927571058997566,10.858562550043152,0.6548372811187761,8.294703413452888,both
255,WS23-139-15MC-3 0-2.5cm,4.706734524277564,0.017821182307149425,0.5367996553065502,1.0118640892125734,3.223923624755548,-19.85595466087355,0.016753460159308387,0.12004297701596718,7.165264719913404,0.46152733393897727,3.857667525338262,both
256,WS23-139-06MC-3 10-12.5cm,4.286641408584814,0.07388465494423077,0.8370803533986625,2.22265715009247,1.4184798836934849,-27.525623227477347,0.07350298021785848,0.7819473817542065,10.6383085343827,1.0109414174289186,12.545665361383685,both
257,WS23-139-06MC-3 12.5-15cm,4.276858116212303,0.07261049463168492,0.6960375651034368,2.161159896964047,4.3055654401224865,-26.904995610888882,0.07417223729298712,0.6812975919574049,9.185345040439012,0.9919808780576014,10.62903661990499,both
258,WS23-139-06MC-3 17.5-20cm,4.351939057107159,0.0625547473238868,0.595740807691069,1.912183875012688,4.434192445357692,-27.461651495844208,0.06388006550571405,0.5505445544166288,8.618409359135406,0.8601238798713704,8.647354266873677,both
259,WS23-139-06MC-3 0-2.5cm,4.651348228202864,0.053657979746006425,0.48803979538114367,1.5814741610792986,3.908651500933665,-27.61305586716784,0.0491732407564192,0.4213089709464518,8.56785040940083,0.6887412586461199,6.883718515305765,both
260,WS23-139-06MC-3 2.5-5cm,4.172323168144428,0.06601285317902103,0.761656001047027,1.8850179902069348,3.9283699774814282,-27.97827601732833,0.06307077172840639,0.6748225562410526,10.699449804529976,0.80218278474552,10.012209100465707,both
261,WS23-139-15MC-3 11-12.5cm,4.375142820231582,0.02330261909731245,0.5642473146697641,1.1999934028513233,,,,,,,,left_only
262,WS23-139-06MC-3 27.5-30cm,4.687374626328052,0.08037304341833369,0.6941683346049171,2.378491349124993,4.361265617270294,-27.267736445310668,0.07695972585808637,0.690586120482009,8.973344340589891,0.9926211607820278,10.390417316494506,both
263,WS23-139-11MC-3 2.5-5cm,,,,,5.230364796546441,-23.24044918367546,0.132283305848401,0.8191480965236588,6.1923769690365695,1.5135627357243884,10.933342204225022,right_only
264,WS23-139-10MC-3 2.5-5.0cm,,,,,4.799506568985518,-25.83596949425241,0.11510224023494725,0.827704702066262,7.19103903083682,1.5411047982349326,12.927630975319685,right_only
265,WS23-139-10MC-3 5-7.5cm,,,,,4.626471935918485,-25.816861501104373,0.1122893549200936,0.7434955661164137,6.621247104371503,1.3477127073385968,10.409556989381763,right_only
266,WS23-139-12MC-3 15-17cm,,,,,4.627505806060249,-23.32559598309551,0.09971237104335436,0.643273913287371,6.451294925157074,1.3775395728366333,10.366833132120789,right_only
267,WS23-139-17MC-2 10-12.5cm,,,,,4.518702712722594,-27.257407364632705,0.16839360864785255,1.8997790194177706,11.281776278045202,2.148250512036452,28.272065290635982,right_only
268,WS23-139-15MC-3 10-12.5cm,,,,,2.8910080158312477,-21.88798948160398,0.023245174603161053,0.20883955136015278,8.984210913681553,0.6015041505270504,6.303963576569208,right_only
